emp_no,first_name,gender,salary,to_date
67574,Lijie,F,40000,9999-01-01
67578,Perry,M,57542,9999-01-01
67742,Toong,M,41346,9999-01-01
67589,Hausi,M,40000,9999-01-01
67761,Jagoda,F,40000,9999-01-01
67594,Jiann,M,49158,9999-01-01
67609,Poornachandra,M,58305,9999-01-01
67613,Hyuncheol,M,44582,9999-01-01
67767,Elvis,M,40000,9999-01-01
67624,Atreyi,F,40000,9999-01-01
67774,Jongsuk,M,40000,9999-01-01
67632,Anestis,M,40000,9999-01-01
67640,Gen,M,40000,9999-01-01
67779,Niclas,M,70776,9999-01-01
67653,Mabo,F,49386,9999-01-01
67660,Kwangjo,M,85785,9999-01-01
67782,Almudena,M,47724,9999-01-01
67667,Basant,F,40000,9999-01-01
67675,Gila,M,42889,9999-01-01
67797,Chaoyi,F,40000,9999-01-01
67682,Moni,M,47969,9999-01-01
67683,Domenico,M,44038,9999-01-01
67684,Vincent,M,40000,9999-01-01
67686,Lucien,F,64939,9999-01-01
67701,Chikara,F,40000,9999-01-01
67804,Margareta,F,62747,9999-01-01
67709,Huei,F,49191,9999-01-01
67807,Zissis,F,53000,9999-01-01
67812,Reinhold,M,40000,9999-01-01
67815,Zongyan,M,47975,9999-01-01
67820,Gay,F,50975,9999-01-01
67823,Szabolcs,M,55990,9999-01-01
67826,Selwyn,M,62803,9999-01-01
67929,Richard,M,40000,9999-01-01
67936,Valery,F,40000,9999-01-01
67937,Odinaldo,M,46209,9999-01-01
67833,Aleksander,F,66291,9999-01-01
67948,Shay,F,40274,9999-01-01
67954,Aleksandar,M,40000,9999-01-01
67835,Behnaam,M,58660,9999-01-01
67962,Jiann,F,66312,9999-01-01
67837,Barun,M,64453,9999-01-01
67967,Marin,M,40000,9999-01-01
67968,Christoper,M,49587,9999-01-01
67845,Xuejun,M,70932,9999-01-01
67983,Gererd,M,40912,9999-01-01
67989,Adib,M,67666,9999-01-01
67994,Hatim,M,56017,9999-01-01
67848,Shawna,M,40000,9999-01-01
67999,Sorina,M,101561,9999-01-01
68001,Marlo,F,40000,9999-01-01
68003,Kellie,M,40000,9999-01-01
68005,Hilary,M,56329,9999-01-01
67853,King,M,40000,9999-01-01
68010,Mohan,F,40000,9999-01-01
67862,Sven,M,75455,9999-01-01
68028,Richara,M,72953,9999-01-01
67879,Hongzue,M,40000,9999-01-01
68055,Narain,M,52916,9999-01-01
68063,Karlis,M,43681,9999-01-01
67885,Nishit,M,40000,9999-01-01
67896,Werner,F,47155,9999-01-01
68293,Faiza,M,40000,9999-01-01
68110,Ewing,F,40000,9999-01-01
68313,Rosalie,M,40000,9999-01-01
68123,Shakhar,M,80926,9999-01-01
68124,Zhiguo,F,40000,9999-01-01
68138,Qunsheng,F,40000,9999-01-01
68142,Aran,F,73185,9999-01-01
68147,Breannda,F,40000,9999-01-01
68321,Aris,M,40000,9999-01-01
68350,Arve,M,40000,9999-01-01
68170,Etsuo,M,60720,9999-01-01
68173,Gererd,M,40000,9999-01-01
68179,Guangming,M,40000,9999-01-01
68199,Kwok,M,69041,9999-01-01
68367,Emdad,F,55259,9999-01-01
68218,Miquel,M,40000,9999-01-01
68233,Frederique,F,40000,9999-01-01
68381,Stabislas,F,57399,9999-01-01
68236,Harngdar,F,48666,9999-01-01
68245,Valeska,M,42009,9999-01-01
68407,Jahangir,M,80397,9999-01-01
68258,Kerryn,F,40000,9999-01-01
68269,Marjo,M,57111,9999-01-01
68432,Tsuneo,F,90197,9999-01-01
68433,Maya,M,75598,9999-01-01
68478,Rutger,M,40000,9999-01-01
68454,Weicheng,F,40000,9999-01-01
68499,Arfst,M,74774,9999-01-01
68500,Leah,M,48903,9999-01-01
68508,Annemarie,M,40000,9999-01-01
68673,Elvia,M,40000,9999-01-01
68528,Sailaja,F,43894,9999-01-01
68536,Zorica,M,53192,9999-01-01
68538,Kwangjo,M,78262,9999-01-01
68542,Licheng,F,40000,9999-01-01
68550,Alper,F,56706,9999-01-01
68552,Abdelkader,F,40000,9999-01-01
68568,Iara,M,47903,9999-01-01
68570,Kamakshi,F,40000,9999-01-01
68578,Weidon,M,49093,9999-01-01
68679,Takahiro,M,40000,9999-01-01
68585,Vatsa,F,46172,9999-01-01
68596,Sergi,M,40000,9999-01-01
68599,Alair,M,79116,9999-01-01
68690,Elgin,F,41653,9999-01-01
68603,Fabrizio,M,76040,9999-01-01
68604,Kannan,M,71311,9999-01-01
68607,Xuejia,F,58750,9999-01-01
68692,Behnaam,M,40783,9999-01-01
68626,Pragnesh,M,40000,9999-01-01
68699,Harjit,F,46009,9999-01-01
68642,Arvind,M,58286,9999-01-01
68705,Arunas,F,66448,9999-01-01
68709,Marke,M,40000,9999-01-01
68714,Alselm,F,51121,9999-01-01
68717,Yishai,M,42754,9999-01-01
68839,Shuky,M,65014,9999-01-01
68840,Quingbo,M,40205,9999-01-01
68744,Khedija,M,45303,9999-01-01
68843,Yucel,F,65079,9999-01-01
68862,Christoper,F,40000,9999-01-01
68872,Dzung,F,59621,9999-01-01
68880,Elvis,M,88365,9999-01-01
68890,Mantis,M,94575,9999-01-01
68895,Suvo,M,42830,9999-01-01
68900,Pohua,M,40000,9999-01-01
68901,Aron,M,40000,9999-01-01
68909,Jayson,M,40000,9999-01-01
68910,Basim,M,79321,9999-01-01
68911,Francoise,M,55613,9999-01-01
68913,Tayeb,M,40000,9999-01-01
68914,Subhankar,M,43813,9999-01-01
68917,Menkae,F,52764,9999-01-01
68919,Licheng,F,40000,9999-01-01
68940,Froduald,F,63903,9999-01-01
68947,Toshimo,M,74667,9999-01-01
68951,Shichao,F,73533,9999-01-01
68964,Fai,M,60946,9999-01-01
68966,Shuho,F,49407,9999-01-01
68978,Rildo,M,40000,9999-01-01
68998,Remko,M,40000,9999-01-01
69007,Brewster,M,48782,9999-01-01
69014,Xuejun,F,43889,9999-01-01
68747,Chikara,M,40000,9999-01-01
68756,Jayesh,M,40000,9999-01-01
68761,Rasikan,M,56609,9999-01-01
69019,Valdiodio,M,66458,9999-01-01
69020,Udo,F,49799,9999-01-01
69022,Kendra,M,67026,9999-01-01
68769,Gill,M,65192,9999-01-01
69027,Make,M,53717,9999-01-01
69032,Dhritiman,M,51396,9999-01-01
68770,Perla,F,40000,9999-01-01
69050,Nidapan,F,68511,9999-01-01
68773,Hugo,M,51685,9999-01-01
69064,Alair,M,40445,9999-01-01
68780,Berni,M,40000,9999-01-01
69084,Kazuhisa,M,55971,9999-01-01
68788,Reuven,M,50886,9999-01-01
69092,Sreenivas,F,40000,9999-01-01
68798,Theirry,F,40000,9999-01-01
69118,Irena,M,63488,9999-01-01
69122,Weiwu,M,40000,9999-01-01
68801,Ymte,M,40000,9999-01-01
69131,Shuzo,F,40545,9999-01-01
69136,Younwoo,F,52907,9999-01-01
68808,Morrie,M,40000,9999-01-01
68809,Oldrich,F,62793,9999-01-01
69166,Bernd,F,45681,9999-01-01
69206,Bojan,M,40000,9999-01-01
69173,Georgy,F,40000,9999-01-01
69177,Shan,F,47059,9999-01-01
69181,Toshiko,M,71449,9999-01-01
69217,Atreyi,F,66959,9999-01-01
69387,Danny,F,40457,9999-01-01
69222,Elliott,M,43906,9999-01-01
69226,Reinhold,F,40000,9999-01-01
69405,Lijia,F,40000,9999-01-01
69228,Urs,F,48344,9999-01-01
69418,Jixiang,F,51844,9999-01-01
69421,Nahla,M,45226,9999-01-01
69425,Kristen,F,45817,9999-01-01
69230,Florian,F,56164,9999-01-01
69428,Dzung,F,41115,9999-01-01
69246,Yonghoan,M,56083,9999-01-01
69445,Gift,F,54958,9999-01-01
69446,Pranay,M,57776,9999-01-01
69455,Radhakrishnan,F,51196,9999-01-01
69263,Sreekrishna,F,53738,9999-01-01
69493,Odoardo,M,63607,9999-01-01
69271,Debatosh,M,61650,9999-01-01
69506,Marke,M,41165,9999-01-01
69507,Alassane,F,78294,9999-01-01
69287,Frazer,M,40000,9999-01-01
69524,Leon,M,40000,9999-01-01
69297,Fei,M,57158,9999-01-01
69544,Flemming,M,54478,9999-01-01
69555,Golgen,F,74734,9999-01-01
69316,Paraskevi,M,40000,9999-01-01
69562,Tua,M,48325,9999-01-01
69570,Katsuyuki,M,52654,9999-01-01
69325,Pranas,F,40000,9999-01-01
69333,Jianhao,M,47935,9999-01-01
69578,Shim,F,94930,9999-01-01
69582,Pragnesh,F,40000,9999-01-01
69355,Dmitry,F,63416,9999-01-01
69598,Elvis,F,55656,9999-01-01
69601,Sachar,M,50927,9999-01-01
69602,Naftaly,F,42211,9999-01-01
69607,Candido,M,40000,9999-01-01
69613,Gay,M,56822,9999-01-01
69621,Atilio,M,46624,9999-01-01
69360,Lenore,F,45273,9999-01-01
69625,Remmert,F,85397,9999-01-01
69632,Limsoon,F,51890,9999-01-01
69635,Djelloul,M,40000,9999-01-01
69637,Tse,M,60389,9999-01-01
69366,Georg,F,52943,9999-01-01
69639,Christoper,F,40000,9999-01-01
69647,Deborah,M,64210,9999-01-01
69651,Divier,F,53583,9999-01-01
69652,Josyula,M,44365,9999-01-01
69758,Arup,M,40000,9999-01-01
69654,Paris,M,61823,9999-01-01
69665,Uzi,M,94554,9999-01-01
69670,Phillip,M,40000,9999-01-01
69676,Shin,F,46754,9999-01-01
69682,Gor,M,40000,9999-01-01
69687,Oksana,F,40000,9999-01-01
69688,Kazuyasu,M,41985,9999-01-01
69697,Zengping,M,52198,9999-01-01
69767,Nakhoon,F,40000,9999-01-01
69714,Anneke,F,56682,9999-01-01
69717,Boalin,F,64475,9999-01-01
69771,Chaitali,M,48930,9999-01-01
69732,Vitaly,M,60850,9999-01-01
69737,Sarita,M,40000,9999-01-01
69773,Elzbieta,F,62452,9999-01-01
69790,Werner,M,47137,9999-01-01
69807,Olivera,M,49668,9999-01-01
69946,Theirry,F,59124,9999-01-01
69821,Francoise,M,63360,9999-01-01
69960,Lein,F,60283,9999-01-01
69829,Akhilish,M,60061,9999-01-01
69982,Sanjoy,M,64773,9999-01-01
69987,Shem,M,48372,9999-01-01
69993,Anwar,F,92674,9999-01-01
69835,Deborah,M,40000,9999-01-01
70004,Shih,M,40000,9999-01-01
69845,Kinh,M,40915,9999-01-01
70023,Bodh,F,55500,9999-01-01
70027,Manton,M,68244,9999-01-01
69874,Doohun,F,48291,9999-01-01
70032,Guttorm,M,40000,9999-01-01
70040,Along,M,40000,9999-01-01
70049,Dipankar,M,69502,9999-01-01
70059,Valeri,M,53435,9999-01-01
70068,Noritoshi,M,40000,9999-01-01
69888,Billur,F,61912,9999-01-01
70077,Vesna,M,64626,9999-01-01
70087,Ronghao,F,99976,9999-01-01
70090,Oldrich,M,49598,9999-01-01
70091,Vasilii,M,54441,9999-01-01
69897,Stamatina,M,69176,9999-01-01
70105,Van,M,40000,9999-01-01
69928,Abdelkader,M,40000,9999-01-01
70117,Arie,F,40848,9999-01-01
69932,Surveyors,M,60208,9999-01-01
69940,Gonzalo,M,55119,9999-01-01
70132,Gal,M,95614,9999-01-01
70311,Abdelaziz,M,40000,9999-01-01
70146,Tiina,M,40000,9999-01-01
70350,Kwun,M,40000,9999-01-01
70162,Danai,M,46920,9999-01-01
70164,Ult,F,52833,9999-01-01
70171,Sadun,F,57201,9999-01-01
70172,Toshimo,M,40000,9999-01-01
70180,Renee,M,92488,9999-01-01
70190,Zeljko,M,45201,9999-01-01
70197,Nishit,M,40000,9999-01-01
70217,Aksel,M,42181,9999-01-01
70218,Stabislas,M,47206,9999-01-01
70219,Ramzi,F,40000,9999-01-01
70239,Cedric,F,40000,9999-01-01
70250,Erez,M,57701,9999-01-01
70270,Zsolt,M,50362,9999-01-01
70287,Nimmagadda,F,73983,9999-01-01
70296,Nalini,F,55852,9999-01-01
70310,Neven,M,56415,9999-01-01
70354,Minghong,M,53220,9999-01-01
70502,Jiann,F,69595,9999-01-01
70514,Christoper,F,40000,9999-01-01
70516,Danny,F,47946,9999-01-01
70519,Mohammad,M,40000,9999-01-01
70374,Girolamo,F,41652,9999-01-01
70528,Khun,M,40000,9999-01-01
70530,Qunsheng,M,40000,9999-01-01
70535,Dante,F,66634,9999-01-01
70540,Vasilis,M,40000,9999-01-01
70550,Maren,M,52105,9999-01-01
70380,Alassane,F,73598,9999-01-01
70563,Naraig,F,51917,9999-01-01
70564,Supot,M,43784,9999-01-01
70565,Fumiya,M,71073,9999-01-01
70386,Guiseppe,F,69504,9999-01-01
70571,Randy,M,70241,9999-01-01
70573,Janalee,F,40000,9999-01-01
70579,Seshu,F,40000,9999-01-01
70584,Arun,M,48182,9999-01-01
70400,Srinidhi,M,44349,9999-01-01
70602,Hongzhu,F,40000,9999-01-01
70421,Amstein,F,40000,9999-01-01
70614,Nevio,M,41854,9999-01-01
70629,Shay,M,67352,9999-01-01
70422,Zine,F,40000,9999-01-01
70425,Mechthild,F,72233,9999-01-01
70659,Kauko,M,72170,9999-01-01
70661,Leni,F,42872,9999-01-01
70666,Ronghao,M,73226,9999-01-01
70426,Gilbert,M,51517,9999-01-01
70675,Edwin,M,74785,9999-01-01
70465,Kien,F,45067,9999-01-01
70679,Aluzio,M,40000,9999-01-01
70478,Basil,M,73943,9999-01-01
70485,Sachio,F,47724,9999-01-01
70720,Hidefumi,F,45176,9999-01-01
70722,Maren,F,54960,9999-01-01
70877,Prasadram,M,50487,9999-01-01
70735,Shaowei,F,58619,9999-01-01
70738,Shaleah,F,40000,9999-01-01
70739,Przemyslawa,F,86752,9999-01-01
70743,Matk,M,42520,9999-01-01
70751,Danil,F,43677,9999-01-01
70752,Vugranam,M,49152,9999-01-01
70763,Jahangir,M,48966,9999-01-01
70767,Hinrich,M,47511,9999-01-01
70887,Tsutomu,M,60059,9999-01-01
70785,Jiakeng,M,66286,9999-01-01
70787,Reinhard,M,51605,9999-01-01
70791,Aamod,M,51105,9999-01-01
70797,Alejandro,M,59670,9999-01-01
70898,Ranan,F,55809,9999-01-01
70809,Premal,M,41873,9999-01-01
70810,Vishwani,F,40000,9999-01-01
70914,Dinah,M,72054,9999-01-01
70824,Kauko,M,57491,9999-01-01
70830,Jiakeng,M,40000,9999-01-01
70919,Anwar,F,51782,9999-01-01
70956,Almudena,M,50155,9999-01-01
70964,Berhard,F,40000,9999-01-01
71057,Christfried,F,101420,9999-01-01
70970,Yuuichi,M,48253,9999-01-01
71060,Suebskul,M,60131,9999-01-01
70982,Rasikan,M,40000,9999-01-01
71076,Huei,F,57052,9999-01-01
71041,Frazer,M,47442,9999-01-01
71099,Adly,F,40000,9999-01-01
71100,Taisook,M,45296,9999-01-01
71102,Indrajit,M,40000,9999-01-01
71113,Anwar,F,40000,9999-01-01
71114,Jagoda,F,44737,9999-01-01
71118,Chirstian,M,72570,9999-01-01
71120,Kerryn,M,40000,9999-01-01
71121,Aris,F,40000,9999-01-01
71127,Annemarie,F,43847,9999-01-01
71128,Selwyn,M,48269,9999-01-01
71130,Khalid,F,50797,9999-01-01
71167,Sham,M,49432,9999-01-01
71246,Toshimitsu,M,74992,9999-01-01
71194,Fox,F,57280,9999-01-01
71214,Kiyomitsu,F,44791,9999-01-01
71255,Mrinalini,M,40000,9999-01-01
71220,Nadjib,F,57703,9999-01-01
71262,Shigenori,F,40000,9999-01-01
71263,Suvo,M,40491,9999-01-01
71268,Remko,F,73530,9999-01-01
71270,Saeko,M,47347,9999-01-01
71424,Vishu,F,40000,9999-01-01
71300,Deborah,F,51618,9999-01-01
71451,Munenori,M,77024,9999-01-01
71458,Kazuhiro,F,40000,9999-01-01
71463,Ferdinand,M,40000,9999-01-01
71471,Bernice,M,50095,9999-01-01
71472,Bingning,M,41419,9999-01-01
71302,Zhenbing,F,64704,9999-01-01
71478,Margo,M,63822,9999-01-01
71307,Tadahiro,F,51158,9999-01-01
71490,Yannis,M,63239,9999-01-01
71320,Xuejia,F,40000,9999-01-01
71501,Nagui,F,40000,9999-01-01
71503,Chinhyun,F,69799,9999-01-01
71509,Ioana,F,49888,9999-01-01
71522,Randi,M,40000,9999-01-01
71528,Marjo,M,48609,9999-01-01
71323,Shunichi,M,40000,9999-01-01
71535,Cristinel,M,40000,9999-01-01
71541,Kwangsub,F,70697,9999-01-01
71341,Seongbin,F,40000,9999-01-01
71545,Denny,F,47637,9999-01-01
71351,Otmar,M,62773,9999-01-01
71586,Jianwen,F,58628,9999-01-01
71588,Junichi,M,66211,9999-01-01
71590,Irene,F,40000,9999-01-01
71592,Kitty,F,40000,9999-01-01
71362,Cathie,M,57793,9999-01-01
71598,Jianhua,F,67264,9999-01-01
71603,Susanta,M,40000,9999-01-01
71365,Remzi,M,42694,9999-01-01
71375,Masoud,M,80332,9999-01-01
71609,Berthier,M,40000,9999-01-01
71383,Vidya,F,40000,9999-01-01
71627,Aria,M,44908,9999-01-01
71391,Youjian,F,40000,9999-01-01
71644,Bogdan,M,40000,9999-01-01
71398,Sanjeeva,F,60539,9999-01-01
71399,Kasturi,M,59780,9999-01-01
71674,Udo,M,40000,9999-01-01
71678,Kiyokazu,F,40000,9999-01-01
71405,Shuzo,F,40000,9999-01-01
71683,Sastry,M,40000,9999-01-01
71690,Annemarie,F,40000,9999-01-01
71416,Jayson,F,40000,9999-01-01
71699,Ingemar,M,57349,9999-01-01
71706,Van,M,40000,9999-01-01
71715,Eberhardt,F,70566,9999-01-01
71420,Oksana,M,48164,9999-01-01
71722,Marco,F,40000,9999-01-01
71725,Kannan,F,40000,9999-01-01
71729,Jongsuk,M,44787,9999-01-01
71732,Arra,M,50205,9999-01-01
71791,Bedrich,F,47195,9999-01-01
71750,Berhard,M,40000,9999-01-01
71754,Leen,M,44476,9999-01-01
71758,Munehiko,F,47473,9999-01-01
71796,Magdalena,M,59330,9999-01-01
71773,Leen,F,57105,9999-01-01
71779,Hironoby,F,69098,9999-01-01
71780,DeForest,M,48508,9999-01-01
71788,Reinhard,M,40000,9999-01-01
71979,Sugwoo,M,61631,9999-01-01
71980,Stamatina,M,45916,9999-01-01
71984,Fei,M,40000,9999-01-01
71985,Kristina,M,55891,9999-01-01
71990,Supot,M,50900,9999-01-01
71993,Bernd,F,40000,9999-01-01
71998,Pranas,F,54808,9999-01-01
72003,Kamakshi,M,40000,9999-01-01
72004,Macha,M,56988,9999-01-01
72008,Soenke,F,40000,9999-01-01
72013,Lene,M,40000,9999-01-01
72015,Reuven,F,45661,9999-01-01
72024,Takahiro,M,55427,9999-01-01
72026,Wilmer,F,40000,9999-01-01
72028,Marsja,F,53297,9999-01-01
72031,Nagui,F,65794,9999-01-01
71810,Hideo,M,75775,9999-01-01
72071,Bilhanan,M,71314,9999-01-01
72074,Mahmut,M,56546,9999-01-01
72077,Reuven,F,56420,9999-01-01
72078,Olivera,F,70428,9999-01-01
72085,Sverrir,M,40000,9999-01-01
72087,Teiji,M,40000,9999-01-01
72092,Alper,M,40798,9999-01-01
71812,Younwoo,F,60363,9999-01-01
72097,Almudena,M,40000,9999-01-01
71823,Kasidit,M,44612,9999-01-01
72116,Lalit,M,40000,9999-01-01
71826,Chandrasekaran,F,74771,9999-01-01
72137,Dulce,F,40000,9999-01-01
72140,Christ,F,49434,9999-01-01
71837,Munehiro,M,46476,9999-01-01
72145,Zdislav,M,54268,9999-01-01
72160,Sugwoo,M,51261,9999-01-01
71839,Owen,M,40000,9999-01-01
71842,Bluma,M,68393,9999-01-01
71847,Seshu,F,82438,9999-01-01
71855,Lein,M,42783,9999-01-01
71864,Martina,F,62512,9999-01-01
71869,Elzbieta,F,40000,9999-01-01
71871,Kien,F,78892,9999-01-01
72207,Wuxu,F,62275,9999-01-01
72211,Apostol,M,59170,9999-01-01
72216,Serif,F,78666,9999-01-01
71889,Tristan,F,54736,9999-01-01
71894,Guther,F,40000,9999-01-01
72248,Kamran,F,40810,9999-01-01
71896,Magdalena,M,76759,9999-01-01
72262,Shahab,M,40000,9999-01-01
72264,Alain,M,40000,9999-01-01
71901,Josyula,F,55901,9999-01-01
72281,Sariel,M,53176,9999-01-01
72284,Radhakrishnan,F,40000,9999-01-01
71913,Tooru,M,59759,9999-01-01
72298,Lenore,M,47705,9999-01-01
72307,Genta,M,69455,9999-01-01
71914,Navid,M,40000,9999-01-01
71915,Goh,F,54007,9999-01-01
71923,Jayesh,F,48573,9999-01-01
72338,Sreekrishna,F,56018,9999-01-01
72343,Make,M,44312,9999-01-01
71930,Lech,F,70507,9999-01-01
71948,Angel,M,40000,9999-01-01
72357,Kristina,F,59424,9999-01-01
71960,Teunis,F,77327,9999-01-01
72383,Gianluca,F,47128,9999-01-01
71962,Mohamadou,M,70489,9999-01-01
72387,Taiji,F,40000,9999-01-01
72389,Xuejun,M,72799,9999-01-01
72551,Bedir,F,42410,9999-01-01
72397,Shigeu,F,49929,9999-01-01
72398,Dines,M,40000,9999-01-01
72400,Charmane,M,40000,9999-01-01
72434,Snehasis,F,40000,9999-01-01
72448,Lena,M,53671,9999-01-01
72451,Xiong,M,44339,9999-01-01
72566,Munehiro,F,40000,9999-01-01
72478,Rosli,M,40000,9999-01-01
72485,Hidefumi,M,44347,9999-01-01
72486,Irena,M,40000,9999-01-01
72497,Kwangjo,F,40000,9999-01-01
72569,Katsuyuki,M,51848,9999-01-01
72571,Yurij,F,53380,9999-01-01
72510,Miomir,M,69792,9999-01-01
72513,Juichirou,M,48057,9999-01-01
72574,Saeed,M,56518,9999-01-01
72522,Insup,M,40000,9999-01-01
72586,Jiong,M,40000,9999-01-01
72587,Krister,M,77778,9999-01-01
72598,Bogdan,M,45158,9999-01-01
72617,Naraig,F,40000,9999-01-01
72723,Arve,F,79591,9999-01-01
72725,Jayesh,F,61650,9999-01-01
72739,Constantino,F,40000,9999-01-01
72740,Heather,M,54802,9999-01-01
72741,Ulises,M,46867,9999-01-01
72745,Tayeb,M,40536,9999-01-01
72625,Moti,M,48362,9999-01-01
72752,Kensyu,M,69936,9999-01-01
72761,Arto,F,89178,9999-01-01
72627,Apostol,M,51665,9999-01-01
72768,Sajjad,M,40000,9999-01-01
72634,Xuedong,F,43347,9999-01-01
72794,Kazuhisa,F,66449,9999-01-01
72639,Jiang,F,42552,9999-01-01
72797,Dmitry,F,71156,9999-01-01
72799,Akeel,M,54368,9999-01-01
72646,Elgin,M,50608,9999-01-01
72826,Pranas,M,55916,9999-01-01
72661,Dinah,M,52915,9999-01-01
72836,Sadun,M,47344,9999-01-01
72683,Tristan,F,40000,9999-01-01
72861,Chirstian,F,40000,9999-01-01
72863,Mohd,M,50670,9999-01-01
72864,Moie,M,40000,9999-01-01
72866,Sverrir,F,79179,9999-01-01
72885,Yinghua,M,54456,9999-01-01
72686,Radoslaw,M,40711,9999-01-01
72891,Florina,M,40000,9999-01-01
72897,Faiza,F,46015,9999-01-01
72898,Thanasis,F,74007,9999-01-01
73090,Yoshinari,M,48393,9999-01-01
72907,Alejandra,M,40000,9999-01-01
72916,Arun,M,53222,9999-01-01
72917,Paris,F,44500,9999-01-01
72920,Dekang,M,83480,9999-01-01
72922,Kristian,M,73729,9999-01-01
72923,Zhenbing,M,40000,9999-01-01
72928,Xiahua,M,48666,9999-01-01
73099,Percy,F,40000,9999-01-01
72943,Collette,M,65449,9999-01-01
73104,Mooi,M,40000,9999-01-01
72959,Rosita,F,40000,9999-01-01
72963,Hugh,M,46569,9999-01-01
72967,Menkae,M,83228,9999-01-01
72969,Xinan,M,78665,9999-01-01
73109,Divine,F,40000,9999-01-01
72977,Shahid,M,63794,9999-01-01
72981,Chanjung,M,85699,9999-01-01
73110,Gift,M,56048,9999-01-01
72986,Nikolaos,M,40000,9999-01-01
73111,Ottavia,M,43571,9999-01-01
72996,Petter,M,40000,9999-01-01
73004,Mitchel,M,61260,9999-01-01
73119,Miyeon,M,49013,9999-01-01
73005,Sachem,M,50521,9999-01-01
73011,Zdislav,M,40000,9999-01-01
73017,Adel,F,59529,9999-01-01
73137,Manohar,M,68030,9999-01-01
73035,Kensyu,F,78429,9999-01-01
73036,Syozo,M,90889,9999-01-01
73142,Gretta,F,58376,9999-01-01
73063,Nigel,M,40000,9999-01-01
73072,Vitali,M,45592,9999-01-01
73082,Ioana,M,60366,9999-01-01
73283,Shen,M,55758,9999-01-01
73305,Heon,M,40000,9999-01-01
73318,Elliott,F,40000,9999-01-01
73322,Atreye,M,81800,9999-01-01
73336,Zhongwei,M,98099,9999-01-01
73339,Leni,M,58140,9999-01-01
73143,Sreekrishna,M,40000,9999-01-01
73350,Takahira,M,88266,9999-01-01
73352,Boutros,M,40000,9999-01-01
73355,Kannan,F,49429,9999-01-01
73161,Haldon,M,52403,9999-01-01
73364,Wayne,F,40000,9999-01-01
73375,Aiichiro,M,55932,9999-01-01
73387,Noritoshi,M,66306,9999-01-01
73389,IEEE,F,61335,9999-01-01
73390,Ishfaq,F,64348,9999-01-01
73194,Perry,F,46686,9999-01-01
73395,Jouko,M,69171,9999-01-01
73400,Billur,F,61259,9999-01-01
73406,Basil,F,54965,9999-01-01
73409,Denis,M,40000,9999-01-01
73415,Renny,M,70580,9999-01-01
73425,Parviz,M,51354,9999-01-01
73430,Khosrow,M,41410,9999-01-01
73207,Kyoichi,M,40000,9999-01-01
73446,Yuguang,F,51562,9999-01-01
73208,Yuguang,M,45903,9999-01-01
73212,Niclas,M,40000,9999-01-01
73220,Mokhtar,M,40000,9999-01-01
73456,Toney,F,44012,9999-01-01
73222,Kendra,F,40000,9999-01-01
73462,Sergi,F,83835,9999-01-01
73465,Susanne,M,57800,9999-01-01
73466,Tzu,M,46274,9999-01-01
73225,Mana,M,44581,9999-01-01
73237,Sanjoy,M,71930,9999-01-01
73497,Sibyl,M,68016,9999-01-01
73499,Ult,F,67659,9999-01-01
73500,Sahrah,M,49123,9999-01-01
73644,Eberhardt,M,92720,9999-01-01
73515,Khun,F,55181,9999-01-01
73523,Fei,M,68413,9999-01-01
73532,Becky,M,58237,9999-01-01
73539,Renee,F,49459,9999-01-01
73542,Shigehito,M,84958,9999-01-01
73548,Margareta,F,60839,9999-01-01
73553,Duro,M,40000,9999-01-01
73559,Masamitsu,M,40000,9999-01-01
73655,Aram,F,41368,9999-01-01
73572,Yuuichi,M,54670,9999-01-01
73578,Berna,F,50566,9999-01-01
73673,Chenxi,F,48827,9999-01-01
73595,Nobuyoshi,F,45910,9999-01-01
73601,Aloke,M,63363,9999-01-01
73612,Toney,F,58388,9999-01-01
73615,Manton,M,40000,9999-01-01
73621,Gadiel,M,51256,9999-01-01
73674,Yifei,F,80999,9999-01-01
73628,Lucien,M,58265,9999-01-01
73635,Roselyn,F,52881,9999-01-01
73636,Macha,M,40000,9999-01-01
73687,Zito,F,61054,9999-01-01
73689,Mansur,F,50994,9999-01-01
73726,Elvia,M,40000,9999-01-01
73835,Leif,M,83289,9999-01-01
73733,Takanari,F,61413,9999-01-01
73841,Xiaocheng,M,71616,9999-01-01
73842,Seongbin,M,76465,9999-01-01
73855,Greger,M,70976,9999-01-01
73734,Zhongwei,M,66545,9999-01-01
73739,Marin,M,60709,9999-01-01
73868,Moon,M,79654,9999-01-01
73880,Katsuyuki,F,40000,9999-01-01
73744,Basil,F,48738,9999-01-01
73883,Lihong,M,82880,9999-01-01
73885,Gianluca,M,40000,9999-01-01
73891,Rasikan,F,80024,9999-01-01
73756,Moni,F,40000,9999-01-01
73901,Arif,F,54929,9999-01-01
73911,Ziya,M,40000,9999-01-01
73914,Atreyi,M,40000,9999-01-01
73758,Serenella,M,44201,9999-01-01
73921,Maja,M,40000,9999-01-01
73761,Mark,F,69853,9999-01-01
73762,Leaf,F,45234,9999-01-01
73937,Kagan,M,56500,9999-01-01
73765,Richara,M,69223,9999-01-01
73952,Georgy,M,54749,9999-01-01
73777,Carrsten,M,44146,9999-01-01
73965,Tonia,M,40000,9999-01-01
73969,Yongdong,M,40140,9999-01-01
73972,Makato,F,75625,9999-01-01
73782,Janche,F,40000,9999-01-01
73984,Ioana,F,40251,9999-01-01
